src_id,dst_id,edge_id,start_time,end_time,label,probability
19520,16101,65,1495220666,1495384248,0,0.8799275755882263
19520,28905,74,1494744223,1494894688,0,0.9998992681503296
19520,28905,244,1494615633,1494806674,0,0.994354486465454
19599,28905,65,1494648211,1494807495,1,0.9999793767929076
19608,28905,197,1494580316,1494808562,1,0.9998119473457336
19608,69295,15,1496559892,1496705856,0,0.9589040875434875
19711,11861,204,1498265109,1498469238,0,0.9915762543678284
19711,24252,204,1494601435,1494812768,1,0.9891230463981628
19750,24940,151,1494619788,1494815554,1,0.9989545345306396
19750,3633,171,1494620944,1494776585,0,0.9934949278831482
19802,64950,33,1495623759,1495816915,0,0.9835547804832458
19802,28905,151,1494662589,1494762018,1,0.9999984502792358
19804,3426,74,1494589348,1494782135,1,0.9996219873428344
19804,28905,242,1497749944,1497954033,0,0.9999850988388062
19804,28905,8,1498446165,1498597411,0,0.9999998807907104
19804,52977,74,1497380348,1497525669,0,0.9632251858711244
19872,39993,11,1494581015,1494777404,1,0.2019797563552856
20326,28134,71,1494615904,1494798080,1,0.9924039244651794
20433,3633,234,1494623060,1494762663,1,0.9939950108528136
20433,31855,234,1494612829,1494808500,1,0.8530187010765076
20433,45285,234,1494660467,1494817201,1,0.999974250793457
20503,29357,74,1497174765,1497335525,0,0.9856288433074952
20503,45285,74,1497158847,1497332819,0,0.9997523427009584
20686,10209,74,1494649208,1494831778,1,0.9824833869934082
20686,59108,171,1494633413,1494757726,0,0.4313986599445343
20686,28905,129,1497739431,1497956995,0,0.9997227787971495
20686,28905,222,1494641093,1494823545,1,0.9997844099998474
20686,61374,242,1496916175,1497023891,0,0.4306864738464355
20816,51584,176,1494634994,1494836378,0,0.756085991859436
20816,28905,71,1495120553,1495291240,0,0.9999998807907104
20816,11587,151,1494620258,1494833324,0,0.9999960660934448
20816,11587,238,1494593665,1494769591,1,0.9998924732208252
20816,16660,74,1494635935,1494775585,1,0.9996435642242432
20816,13512,59,1494645958,1494798771,0,0.0528981797397136
20816,54423,71,1494610306,1494757597,0,0.9769759774208068
20816,17006,85,1495658213,1495791700,0,0.960058569908142
20816,62622,159,1495557447,1495753226,0,0.0171600934118032
20816,18397,33,1498840389,1499026200,0,0.9987264275550842
20816,45285,242,1494609502,1494757171,1,0.99998939037323
20816,106,33,1496842990,1497045897,0,0.9999455213546752
20816,45826,151,1494593937,1494804702,1,0.9999945163726808
20816,45915,147,1494596374,1494764901,1,0.999984622001648
20816,45826,20,1494618729,1494813293,0,0.999901533126831
20816,42150,176,1495229209,1495407988,0,0.9728186130523682
22031,2491,111,1497399918,1497587115,0,0.7771774530410767
22031,39520,209,1494614161,1494778795,1,0.9987014532089232
22418,54911,69,1495015617,1495174898,0,0.9825050830841064
22575,64560,74,1498866057,1499058709,0,0.9993009567260742
22575,26464,234,1494602778,1494760363,0,0.9995680451393129
22690,28905,116,1496702072,1496876519,0,0.9999115467071532
22690,45915,244,1494625237,1494818326,0,0.9998840093612672
22737,8867,8,1494601307,1494794092,1,0.996639370918274
22840,28338,20,1494598424,1494812560,0,0.9131581783294678
22925,11754,166,1494627282,1494826147,1,0.9937885403633118
23157,28905,78,1494588680,1494804988,1,0.9998237490653992
23157,15103,65,1496550899,1496769244,0,0.9537206292152404
23157,7088,243,1498582880,1498758239,0,0.9423710107803344
23157,37384,33,1496658599,1496834548,0,0.980356752872467
23185,5061,33,1494660498,1494776344,1,0.9981167316436768
23185,17371,242,1494623265,1494826124,1,0.9945935606956482
23185,22251,43,1494645618,1494780068,1,0.585955798625946
23185,28905,4,1494690861,1494842890,0,0.9999876022338868
23185,14704,204,1494942034,1495066877,0,0.4305255711078644
23185,57580,238,1495771366,1495954454,0,0.8874392509460449
23185,33808,93,1495301324,1495495947,0,0.9996461868286132
23185,39820,85,1494606960,1494769956,0,0.9985224604606628
23185,45285,116,1496537084,1496729901,0,0.9999734163284302
23185,45525,65,1497660232,1497768561,0,0.999904990196228
23185,55270,178,1494617921,1494808737,1,0.7222003936767578
23185,60642,71,1495310637,1495526630,0,0.9999958276748656
23185,65881,29,1494596590,1494808586,1,0.9991570711135864
23380,28905,8,1494594652,1494837031,1,0.9999957084655762
23380,28905,74,1498081447,1498229875,0,0.9999878406524658
23380,28905,151,1494596235,1494786589,0,0.9999954700469972
23394,28905,120,1497092407,1497258526,0,0.9998175501823424
23394,12885,8,1494579758,1494816049,1,0.999624252319336
23394,18397,99,1495186728,1495401378,0,0.9170056581497192
23394,22575,99,1496369598,1496611140,0,0.9909650087356568
23394,28905,11,1494657761,1494810883,0,0.9998131394386292
23394,28905,176,1494600222,1494789019,1,0.9999226331710817
23394,39520,99,1494586427,1494794855,1,0.9989352822303772
23559,24586,151,1495634123,1495835745,0,0.9955357313156128
23567,16215,8,1498420908,1498627987,0,0.7974554896354675
23567,39520,8,1494598627,1494806413,1,0.9999916553497314
23567,45285,8,1494643088,1494805749,0,0.9999504089355468
23662,23394,20,1494620400,1494790876,0,0.915407657623291
23763,63999,33,1494623775,1494803981,0,0.9874197840690612
24088,11793,197,1494634946,1494761892,1,0.9361712336540222
24088,11793,209,1494619373,1494789910,1,0.9492306113243104
24088,24861,33,1494599686,1494778756,1,0.9997405409812928
24088,28905,33,1494622108,1494765500,1,0.9999862909317015
24137,26539,19,1494631353,1494818763,0,0.2071240395307541
24137,67443,198,1494594198,1494811878,1,0.9996721744537354
24147,57320,8,1497555169,1497809964,0,0.811980664730072
24147,57320,33,1494648101,1494818087,1,0.6411227583885193
24252,20027,74,1494589108,1494800099,0,0.0014971757773309
24252,11754,78,1497001096,1497140312,0,0.6306122541427612
24264,22575,65,1498757501,1498957534,0,0.9758822917938232
24426,28905,151,1495769743,1496001487,0,0.9999932050704956
24586,126,71,1494651154,1494828926,1,0.693203330039978
24586,16752,74,1494655839,1494786694,0,0.9983574748039246
24586,28905,209,1494664190,1494769668,1,0.999972939491272
24586,28905,242,1494610186,1494786411,1,0.9999804496765136
24586,41921,27,1497851998,1497975359,0,0.954442024230957
24586,59572,198,1494631254,1494786856,1,0.9987082481384276
24655,12713,198,1494662463,1494802259,1,0.979199469089508
24861,1390,144,1494624908,1494757172,1,0.9968850016593932
24861,19005,20,1497553904,1497771295,0,0.8203598260879517
24861,5193,69,1494658902,1494837957,1,0.9944814443588256
24861,5193,122,1494607329,1494830097,1,0.9892792105674744
24861,5193,172,1496324446,1496438216,0,0.9845753908157348
24861,38024,197,1494601029,1494819775,0,0.8976271152496338
24861,11793,209,1494640004,1494819087,1,0.9807444214820862
24861,16363,238,1494642640,1494807228,1,0.7324596047401428
24861,18938,8,1496141802,1496366249,0,0.9999513626098632
24861,24088,33,1496830548,1496936696,0,0.9981971383094788
24861,65881,8,1498733810,1498946642,0,0.9977905750274658
24861,28905,65,1496251004,1496447228,0,0.9999980926513672
24861,28541,108,1494588145,1494777070,0,0.8504155874252319
24861,28905,144,1498150411,1498282474,0,0.99995219707489
24861,34831,151,1498842666,1498980447,0,0.9825473427772522
24861,45525,178,1498033849,1498186372,0,0.8215309381484985
24861,34567,178,1494663529,1494768410,1,0.983205497264862
24861,35105,178,1494586020,1494790136,1,0.8516388535499573
24861,39520,25,1497504358,1497624675,0,0.9941099286079408
24861,18938,108,1495350290,1495569645,0,0.997689962387085
24861,3990,198,1495925453,1496090518,0,0.4975108504295349
24861,22575,151,1498653758,1498868758,0,0.9997768998146056
24861,45915,149,1494762639,1494909569,0,0.9999549388885498
24861,57474,237,1494662376,1494804946,1,0.9894860982894896
24861,59661,69,1497830833,1498013012,0,0.9984318614006042
24861,59661,122,1494583222,1494820779,1,0.9990783929824828
24940,19750,8,1494587810,1494779797,1,0.9000635147094727
24940,28905,237,1496679103,1496891867,0,0.9999943971633912
24940,45525,74,1494647417,1494774573,1,0.9988135099411012
25110,32223,33,1494584995,1494822070,1,0.9486379623413086
25253,28905,33,1494613898,1494761688,0,0.9991887211799622
25271,1715,8,1494595418,1494763136,1,0.9980384707450868
25271,28905,8,1494663328,1494812964,1,0.999913454055786
25475,7088,69,1496997599,1497166393,0,0.9995982050895692
25484,49214,8,1494643577,1494816112,1,0.970180094242096
25624,45285,65,1494623340,1494820207,1,0.9999886751174928
25899,26464,198,1494622523,1494758898,0,0.9992594122886658
25899,67106,198,1494583045,1494763727,1,0.1462700366973877
26464,28905,8,1497957816,1498135662,0,1.0
26464,13687,234,1494640825,1494806475,1,0.9887032508850098
26464,20816,25,1494655181,1494775800,1,0.995307981967926
26464,68710,74,1498501226,1498629650,0,0.9998546838760376
26464,28905,8,1495320165,1495565368,0,1.0
26464,51593,15,1496008048,1496155021,0,0.8023871183395386
26464,49861,20,1496672257,1496779623,0,0.7189766764640808
26464,7193,25,1494643582,1494788312,0,0.7783632874488831
26464,28905,147,1494603939,1494777067,0,0.999971866607666
26464,28905,178,1494641504,1494807197,1,0.9999985694885254
26464,45285,209,1496170886,1496315979,0,0.9999929666519164
26464,13984,242,1495094332,1495285526,0,0.9975009560585022
26464,28905,151,1495209905,1495377420,0,1.0
26464,64733,151,1495503013,1495684011,0,0.0614539645612239
26464,66652,237,1494625737,1494836087,1,0.999996781349182
26569,28905,8,1497397605,1497637445,0,0.9999983310699464
26569,67443,8,1494603841,1494798806,0,0.9999868869781494
26569,48775,74,1494648493,1494827970,1,0.996912717819214
26569,48775,122,1497367302,1497586464,0,0.9660073518753052
26585,34831,33,1494592881,1494813379,0,0.9734379053115844
26585,32773,65,1494646383,1494788740,1,0.9990118741989136
26585,32773,198,1496819170,1497050174,0,0.9970946311950684
26585,5474,20,1494660675,1494798058,0,0.8380925059318542
26585,57320,8,1494628847,1494786988,1,0.9309216737747192
26585,43052,65,1494608514,1494798055,0,0.8997594118118286
26610,33634,171,1494852948,1494987597,0,0.9565014839172364
26673,11916,171,1494598425,1494782265,1,0.2861658036708832
26673,45285,171,1496540778,1496730064,0,0.9935421943664552
26870,7465,33,1494654913,1494789952,1,0.9839873313903807
26870,39520,151,1496812696,1497053035,0,0.9998953342437744
26870,32223,33,1494642345,1494825342,1,0.7522990107536316
26870,59884,33,1494582575,1494759179,1,0.9979494214057922
26876,26870,8,1497807272,1497942755,0,0.9769360423088074
26930,1746,74,1494658733,1494800149,1,0.9115293622016908
27056,28905,8,1498827339,1498937861,0,0.9999933242797852
27056,25970,65,1494664398,1494804336,0,0.997426450252533
27056,66652,65,1494605351,1494820432,1,0.9998993873596193
27056,66652,78,1494600461,1494826163,1,0.999675154685974
27292,29828,78,1494614377,1494832464,1,0.9988522529602052
27292,28905,154,1494628498,1494824129,0,0.999426007270813
27292,29828,204,1494584447,1494788029,1,0.997982382774353
27718,59296,69,1494632641,1494789759,0,0.8471860885620117
27718,4865,144,1494582554,1494822087,1,0.9783231019973756
27718,28905,144,1496081579,1496270685,0,0.9999605417251588
27718,28905,151,1498559445,1498788520,0,1.0
27718,60642,33,1494588641,1494834828,1,1.0
28047,49214,71,1494625056,1494814384,1,0.960542619228363
28071,64560,69,1494642477,1494824206,1,0.9956194758415222
28134,28905,243,1494585843,1494830796,1,0.9999929666519164
28156,3633,151,1498524237,1498652855,0,0.9766836762428284
28246,19804,151,1494644946,1494799200,1,0.9983565211296082
28311,26117,34,1494581174,1494813281,0,0.2223168760538101
28338,41603,33,1494600517,1494769416,0,0.9998835325241088
28338,28905,237,1494903361,1495087203,0,0.9999936819076538
28434,28905,237,1494628814,1494769185,1,0.9999954700469972
28434,45915,243,1494645101,1494804291,1,0.999806821346283
28506,42224,211,1496443857,1496673797,0,0.6136606335639954
28541,28905,56,1494956923,1495173515,0,0.99956613779068
28601,45915,93,1495429043,1495642928,0,0.9999871253967284
28601,55504,151,1497574424,1497740804,0,0.998422145843506
28752,24252,69,1494663596,1494826173,1,0.9990831613540648
28752,49433,11,1494581754,1494821287,0,0.997111678123474
28752,40396,69,1494608533,1494803808,1,0.9090244770050048
28752,52977,151,1494586872,1494815057,1,0.9998823404312134
28752,42961,171,1494598133,1494822014,0,0.8248993754386902
28752,64560,108,1498227781,1498377669,0,0.9967087507247924
28895,1715,243,1494584821,1494785368,1,0.9942883253097534
28895,33538,243,1494642644,1494753880,0,0.9907503724098206
28905,126,71,1494657461,1494784180,1,0.7095449566841125
28905,1280,69,1498524285,1498741810,0,0.999985694885254
28905,1390,108,1494580676,1494834071,1,0.9995410442352296
28905,9346,69,1498552771,1498644660,0,1.0
28905,24545,93,1496091212,1496316223,0,0.0245151426643133
28905,3350,149,1494593425,1494784058,1,0.9640317559242249
28905,3388,33,1494592949,1494789522,1,0.999980926513672
28905,3388,71,1494605383,1494796799,1,0.9997857213020324
28905,28905,151,1494650775,1494788054,0,1.0
28905,3633,198,1494612829,1494779515,1,0.999975085258484
28905,68747,33,1494610824,1494773176,0,0.9998520612716676
28905,3648,64,1496582663,1496729929,0,0.9999767541885376
28905,45285,8,1497480307,1497670088,0,1.0
28905,3784,242,1494663062,1494813402,1,0.9994820952415466
28905,45285,8,1496022086,1496139604,0,1.0
28905,5202,237,1494661863,1494757221,1,0.9989508390426636
28905,6199,20,1494594790,1494778698,1,0.9445953965187072
28905,6205,8,1494592240,1494812770,1,0.7862027287483215
28905,6486,33,1494616985,1494814263,1,0.9999998807907104
28905,6875,159,1494609380,1494799918,1,0.999936819076538
28905,8311,65,1494598434,1494778002,1,0.9986883997917176
28905,45285,8,1496709998,1496859423,0,1.0
28905,9346,166,1497466599,1497639925,0,0.9999297857284546
28905,57714,237,1498737870,1498898357,0,0.9999991655349731
28905,9836,4,1494612102,1494803973,1,0.8878174424171448
28905,28905,69,1494612938,1494811532,0,1.0
28905,9900,178,1498326307,1498455004,0,0.0036398689262568
28905,28905,151,1498506395,1498713533,0,1.0
28905,11793,71,1494581935,1494829035,1,0.9999533891677856
28905,12942,8,1494597242,1494826984,1,0.315212070941925
28905,12942,176,1494664136,1494830574,1,0.249746099114418
28905,13717,238,1495452520,1495644122,0,0.995605766773224
28905,14601,237,1494608155,1494764882,1,0.9999172687530518
28905,28905,237,1495160945,1495284002,0,1.0
28905,28905,8,1494601585,1494816944,0,1.0
28905,18938,8,1498181255,1498343832,0,1.0
28905,48728,65,1496612063,1496766804,0,0.979500651359558
28905,18938,220,1494664238,1494794897,1,0.9996720552444458
28905,19802,8,1494645900,1494809611,1,0.9999942779541016
28905,19802,33,1498769230,1498924501,0,0.9999899864196776
28905,19804,237,1494607881,1494827497,1,0.9999998807907104
28905,20816,33,1498381588,1498547616,0,1.0
28905,57714,216,1494655759,1494834360,0,0.9997372031211852
28905,28905,178,1494939458,1495159357,0,1.0
28905,23380,151,1496666735,1496879244,0,0.9999258518218994
28905,24088,33,1494590388,1494789687,1,0.9999990463256836
28905,51720,237,1494650569,1494823483,0,0.9999998807907104
28905,15096,74,1495128183,1495376646,0,0.0127260088920593
28905,24861,108,1494624384,1494813220,1,0.9997758269309998
28905,24861,114,1494982270,1495197899,0,0.9997573494911194
28905,15478,198,1497492315,1497708486,0,0.9991883635520936
28905,25271,151,1494636559,1494825139,1,0.8462141752243042
28905,28905,151,1495007018,1495105822,0,1.0
28905,28434,8,1494656582,1494827972,1,0.9999995231628418
28905,45342,237,1497474130,1497612360,0,0.9999997615814208
28905,22737,237,1496694015,1496798508,0,0.9999971389770508
28905,29583,33,1495780267,1495898836,0,0.9999912977218628
28905,29828,33,1497290536,1497408013,0,1.0
28905,40165,36,1496513735,1496642811,0,0.9896523356437684
28905,29175,151,1498382871,1498556734,0,0.9996464252471924
28905,28905,71,1497589613,1497756101,0,1.0
28905,28905,178,1494973316,1495200986,0,1.0
28905,30055,238,1494642066,1494779633,1,0.99984872341156
28905,30394,33,1496902514,1497053929,0,0.9999933242797852
28905,31002,151,1494608745,1494809702,1,0.9919473528862
28905,31378,116,1494630038,1494763978,1,0.9906834363937378
28905,33808,74,1494596179,1494809357,1,0.9999992847442628
28905,1390,116,1495594263,1495769492,0,0.9998568296432496
28905,33808,237,1494618572,1494835409,1,1.0
28905,48538,8,1496630324,1496840484,0,0.0559672638773918
28905,34263,36,1498245043,1498476312,0,0.9921314120292664
28905,12440,69,1497630331,1497798250,0,0.9999817609786988
28905,48603,93,1494888918,1495143309,0,0.9999916553497314
28905,34389,20,1494608839,1494824170,1,0.9999982118606568
28905,20816,178,1498548198,1498718628,0,0.9999998807907104
28905,28905,33,1495036077,1495194779,0,1.0
28905,41292,74,1494611279,1494774991,0,0.9999688863754272
28905,37863,11,1494624636,1494780633,1,0.9889174699783324
28905,37863,33,1494644059,1494794131,1,0.9998995065689088
28905,39509,178,1494879168,1495079675,0,0.9997761845588684
28905,39520,25,1494657644,1494757464,1,0.9998776912689208
28905,39520,69,1496233914,1496380330,0,1.0
28905,45285,85,1495039954,1495231188,0,0.9999986886978148
28905,28541,149,1494630990,1494798178,0,0.9998775720596312
28905,28905,198,1494658359,1494796211,0,1.0
28905,40726,178,1498086751,1498281745,0,0.4625786244869232
28905,65277,33,1498370951,1498478592,0,0.9999871253967284
28905,41302,65,1494588768,1494799116,1,0.9999918937683104
28905,28905,151,1494625987,1494799208,0,1.0
28905,41984,65,1494627169,1494791834,1,0.3468891680240631
28905,42440,20,1494592459,1494809599,1,0.140271857380867
28905,43602,115,1498489047,1498622205,0,0.9960804581642152
28905,61807,20,1494633418,1494813416,0,0.9999996423721312
28905,45285,14,1494616243,1494825405,1,0.9999899864196776
28905,52584,33,1494643149,1494825347,0,0.999998927116394
28905,45285,36,1495230915,1495442086,0,0.9999992847442628
28905,25365,71,1497147234,1497376100,0,0.9999991655349731
28905,5502,74,1494599210,1494811178,0,0.9999927282333374
28905,45285,85,1496519434,1496646535,0,0.9999986886978148
28905,26464,93,1497330029,1497475884,0,0.9999828338623048
28905,45285,95,1494635718,1494772322,1,0.9999626874923706
28905,45285,114,1494663175,1494833546,1,0.9999902248382568
28905,45285,198,1496100108,1496293916,0,0.9999995231628418
28905,45285,204,1494610440,1494796061,1,0.9999794960021972
28905,45285,216,1495764365,1495999850,0,0.9999958276748656
28905,45342,116,1494580699,1494773981,1,0.99995756149292
28905,45342,129,1496975635,1497072691,0,0.9999295473098756
28905,45342,159,1494588317,1494789552,1,0.9999948740005492
28905,45826,65,1494608862,1494813796,1,0.9999996423721312
28905,18519,151,1494656679,1494803088,0,0.9999988079071044
28905,45936,65,1494630197,1494761164,1,0.9999994039535522
28905,45936,69,1494658024,1494762717,1,0.9999994039535522
28905,33554,8,1497454993,1497667924,0,0.9993721842765808
28905,28905,8,1494622551,1494788359,0,1.0
28905,46957,74,1494643396,1494805423,1,0.9993257522583008
28905,47577,71,1494608306,1494779295,1,0.9999053478240968
28905,11036,65,1497414958,1497587093,0,0.716694712638855
28905,48283,74,1494655620,1494834892,1,0.0260807182639837
28905,53197,151,1494640405,1494765083,0,0.8633269667625427
28905,48644,69,1494623703,1494828690,1,0.9998517036437988
28905,48980,216,1494586763,1494826529,1,0.9987514019012452
28905,49411,132,1498770073,1498944976,0,0.999970555305481
28905,49411,150,1494587805,1494779555,1,0.99918395280838
28905,63999,33,1495160002,1495309831,0,0.9999997615814208
28905,50961,151,1494602906,1494812730,1,0.9886481165885924
28905,51117,238,1494584899,1494791438,1,0.999823033809662
28905,51120,8,1494608885,1494775533,1,0.933497965335846
28905,51120,33,1494627904,1494767834,1,0.9727991819381714
28905,51433,8,1494594037,1494828705,1,0.9999760389328004
28905,51593,8,1494587213,1494815076,1,0.9995811581611632
28905,51720,151,1494595265,1494762051,1,1.0
28905,52821,69,1494608947,1494800339,1,0.9999746084213256
28905,54540,71,1494652002,1494752715,1,0.7076907753944397
28905,55504,33,1494871618,1495097276,0,0.9999997615814208
28905,39876,161,1495603229,1495837126,0,0.8026724457740784
28905,56226,221,1494630991,1494835213,1,0.9996047616004944
28905,106,237,1498408720,1498599451,0,0.9999998807907104
28905,28905,65,1496310628,1496453202,0,1.0
28905,59572,33,1494580547,1494812764,1,0.9999997615814208
28905,60642,71,1497176752,1497384013,0,1.0
28905,61356,33,1494652953,1494798550,1,0.9999998807907104
28905,28905,151,1496457801,1496617315,0,1.0
28905,62299,33,1494583030,1494817498,1,0.9999998807907104
28905,64254,71,1494601845,1494829359,1,0.999929666519165
28905,45826,198,1494581821,1494838649,0,0.9999761581420898
28905,64568,237,1494589810,1494819484,1,0.99990713596344
28905,5502,209,1494643502,1494773089,0,0.9997512698173524
28905,64901,74,1494650021,1494777197,1,0.999966025352478
28905,28905,15,1494601912,1494791659,0,0.9999991655349731
28905,48382,85,1495246324,1495435538,0,0.999970555305481
28905,65294,159,1498330100,1498520040,0,0.9993621706962584
28905,66321,8,1497648459,1497749116,0,0.999832034111023
28905,11679,65,1496185200,1496295663,0,0.9999679327011108
28905,19121,20,1495845506,1496046323,0,0.213175356388092
28905,66652,37,1494647223,1494791225,1,0.9999579191207886
28905,28905,96,1494714384,1494864643,0,0.9999983310699464
28905,22690,33,1495153388,1495293164,0,0.9999737739562988
28905,67121,178,1494665032,1494813653,1,0.9999749660491944
28905,23185,151,1497854308,1498015789,0,1.0
28905,67693,65,1494660931,1494806540,1,0.9998927116394044
28905,67762,36,1494649967,1494830446,1,0.150091141462326
28905,68287,151,1494601362,1494778650,1,0.9986427426338196
28905,13984,8,1495148185,1495337022,0,1.0
28905,1555,8,1494660067,1494763937,0,0.9998158812522888
28905,69634,71,1494643371,1494790949,1,0.9992862343788148
28905,3857,33,1494635314,1494770201,0,0.999672532081604
28905,69908,69,1494593519,1494838230,1,0.9999890327453612
28933,53638,161,1498745251,1498970749,0,0.9928874373435974
29023,28905,176,1494658517,1494800001,1,0.9999607801437378
29357,15718,198,1494625029,1494754927,1,0.4765457510948181
29357,28905,78,1497609102,1497733710,0,0.9999713897705078
29357,28905,19,1494629954,1494783718,1,0.9992507100105286
29357,28905,102,1494594495,1494792156,1,0.9988130331039428
29357,30931,178,1498694803,1498789237,0,0.9999876022338868
29357,52263,198,1494656300,1494796593,1,0.6144691705703735
29357,60926,65,1495974786,1496145571,0,0.9971531629562378
29583,28905,78,1495349082,1495540020,0,0.9999607801437378
29583,63893,33,1494639062,1494768691,0,0.9711105227470398
29686,28905,209,1497276786,1497414747,0,0.9997177720069884
29828,12752,74,1494637445,1494790566,1,0.9982926249504088
29828,9780,204,1494599930,1494759301,0,0.9713850021362304
29828,21112,116,1494583180,1494754140,1,0.9975372552871704
29828,28905,8,1496084150,1496241259,0,1.0
29828,28905,33,1498186300,1498330381,0,1.0
29828,28905,36,1494636378,1494804367,0,0.9999982118606568
29828,6197,158,1495647425,1495832078,0,6.294709601206705e-05
29828,29834,178,1496232354,1496421868,0,0.9999696016311646
29828,32773,99,1494618295,1494788909,1,0.9997490048408508
29828,23662,8,1494660793,1494820572,0,0.9998227953910828
29828,45285,154,1494581179,1494786185,1,0.9964674711227416
29828,45505,151,1495838487,1496062691,0,0.9999886751174928
29828,32336,238,1494594169,1494789796,0,0.441923052072525
29828,66943,31,1497049787,1497284474,0,0.8731310367584229
29834,28905,65,1495778025,1495978090,0,1.0
29834,28428,209,1494657866,1494761582,0,0.0453604683279991
29834,132,178,1494599638,1494816721,0,0.0436648204922676
29834,17992,71,1494596537,1494825502,0,0.999860405921936
29834,59572,33,1494595143,1494793124,0,0.9999796152114868
29834,55639,71,1494622002,1494784827,1,0.9890135526657104
30055,65729,33,1495874784,1496009050,0,0.8884826302528381
30055,36463,33,1494604468,1494777847,0,0.9990392923355104
30055,12713,170,1494643534,1494834921,1,0.9941820502281188
30055,2867,74,1495151835,1495306573,0,0.9993540644645692
30055,60118,198,1498361568,1498533340,0,0.8969845175743103
30055,28905,236,1497322903,1497475998,0,0.9999455213546752
30068,1280,8,1494634067,1494782329,1,0.9688552021980286
30072,330,237,1494659248,1494785429,1,0.9579586386680604
30072,33808,237,1494584794,1494755469,1,0.9996792078018188
30072,39520,237,1494655396,1494768648,1,0.999506950378418
30072,61356,237,1494652739,1494794789,1,0.995999813079834
30394,28905,20,1496735155,1496889188,0,0.9999943971633912
30394,17010,33,1498852940,1498994915,0,0.836080014705658
30555,28905,20,1494604672,1494798729,1,0.9997419714927672
30555,28905,171,1494804537,1494995983,0,0.9996345043182372
30655,25624,99,1494594518,1494803119,1,0.9375088810920716
30655,2373,33,1494656435,1494775482,0,0.1590133160352707
30655,27718,33,1494649077,1494777685,0,0.9103418588638306
30783,17455,171,1498501405,1498736403,0,0.9877362847328186
30783,17455,197,1494635109,1494800727,1,0.9899033308029176
30783,55938,171,1494665231,1494761995,0,0.9882081151008606
30794,49214,173,1494579910,1494814964,1,0.9917016625404358
30794,63492,216,1496857915,1497038219,0,0.9674475193023682
30794,59884,71,1494659954,1494803988,1,0.934764564037323
30820,28905,176,1494619686,1494793755,1,0.9996871948242188
30831,69788,178,1497853221,1498086680,0,0.986295998096466
30931,12374,198,1494623707,1494801606,1,0.7462807297706604
30931,61907,69,1494611815,1494756254,1,0.9999991655349731
31002,28905,8,1496541104,1496710983,0,0.9999550580978394
31002,28905,234,1494630063,1494825764,1,0.9997066855430604
31205,28905,64,1494601677,1494782595,1,0.9998817443847656
31205,51786,176,1494593982,1494822263,0,0.778784453868866
31237,3633,20,1494611354,1494784584,0,0.9991694688796996
31582,28905,71,1494605413,1494808352,0,0.9999958276748656
31582,28905,209,1494753227,1494927363,0,0.999977707862854
31855,28905,20,1494583780,1494829901,0,0.9999955892562866
31914,28905,209,1495215483,1495383655,0,0.999829888343811
31914,28905,242,1495488056,1495734068,0,0.999858856201172
32118,36262,116,1494621366,1494812733,1,0.4668500423431396
32119,29821,74,1494645329,1494787482,0,0.9915505647659302
32119,41346,74,1494644395,1494832161,1,0.992155134677887
32119,48382,198,1494589616,1494812670,1,0.9978265166282654
32119,61115,198,1494629797,1494767030,1,0.3355757892131805
32223,25110,33,1494600606,1494811282,1,0.8583770990371704
32223,26870,33,1494599795,1494836732,1,0.9685800075531006
32223,28905,237,1494662093,1494776564,1,0.9999500513076782
32223,36682,33,1497178959,1497395710,0,0.0180873405188322
32290,28905,234,1496575866,1496727631,0,0.9998205304145812
32773,62396,74,1494587330,1494807501,0,0.9150026440620422
32773,28905,99,1496025583,1496248279,0,0.999962568283081
32773,49411,151,1494602946,1494782348,0,0.999414324760437
32773,17651,20,1494751051,1494953744,0,0.8432843089103699
32773,29828,99,1496215652,1496445264,0,0.9996739625930786
32773,28905,198,1498071781,1498228617,0,0.9999948740005492
32773,45342,198,1494634625,1494836728,1,0.9997923970222472
32773,28905,198,1497485473,1497658325,0,0.9999948740005492
33004,28905,65,1494644561,1494828766,1,0.9999996423721312
33004,28905,93,1496334788,1496522247,0,0.9999961853027344
33025,106,74,1496559011,1496793255,0,0.9965734481811525
33069,28905,222,1497987822,1498148240,0,0.9991877675056458
33069,45285,222,1495157060,1495347220,0,0.9999817609786988
33069,66652,237,1494638687,1494834066,1,0.9999240636825562
33538,20686,20,1494646255,1494774050,1,0.9998844861984252
33538,20686,74,1494613368,1494798077,1,0.99994695186615
33538,22575,111,1494661562,1494796932,0,0.9955797791481018
33538,49081,209,1497076651,1497221146,0,0.9900739192962646
33554,28905,8,1494605918,1494780576,1,0.999990463256836
33634,62767,178,1494615836,1494821534,0,0.9661181569099426
33634,28905,15,1494632980,1494798947,1,0.999974489212036
33634,28905,69,1497552708,1497701936,0,0.999998927116394
33634,28905,74,1494597893,1494807491,1,0.9999991655349731
33634,28905,167,1494794359,1495018866,0,0.9998868703842164
33634,2567,198,1497219202,1497391574,0,0.9948989748954772
33634,28905,234,1494640217,1494812246,1,0.9999886751174928
33634,25744,149,1496916524,1497150366,0,0.7511207461357117
33634,45285,15,1494643159,1494764141,1,0.999996781349182
33709,29639,74,1494624094,1494793203,1,0.5328713655471802
33733,58734,238,1495493208,1495690486,0,0.9686844944953918
33808,39520,237,1494645990,1494795349,0,0.9999996423721312
33808,7465,124,1494596273,1494764501,1,0.9884620904922484
